Línea seleccionada,Documento medición,Punto de medida,Fecha,Hora medición,ValMed/Val.total cont.,UnidadCaracterística,Creado por,Posición de medida,Diferencia val. cont.,Equipo,Texto,Texto
,129662951,120403,07/12/2022,03:32:19 p. m.,59564,l,ALCRODRIGUEZ,CONSUMO_OPH,228,16008987,CR5129 CAMION REVOLVEDOR,
,129662952,120405,07/12/2022,03:32:19 p. m.,7114.7,h,ALCRODRIGUEZ,TIEMPO,36.2,16008987,CR5129 CAMION REVOLVEDOR,
,129662949,52566,07/12/2022,03:32:48 p. m.,37997,l,OCERVANTPS,CONSUMO_OPH,79,11002481,CF0423 CARGADOR FRONTAL,
,129662950,56482,07/12/2022,03:32:48 p. m.,15518,h,OCERVANTPS,TIEMPO,8,11002481,CF0423 CARGADOR FRONTAL,
,129727937,51257,07/12/2022,03:33:25 p. m.,228615,l,JCARRILLZV,CONSUMO_OPH,163,11001490,CR2526 CAMION REVOLVEDOR,
,129727938,106994,07/12/2022,03:33:25 p. m.,28519.6,h,JCARRILLZV,TIEMPO,23,11001490,CR2526 CAMION REVOLVEDOR,
,129662955,53438,07/12/2022,03:33:31 p. m.,222194,l,ALCRODRIGUEZ,CONSUMO_OPH,210,16001862,CR3444 CAMION REVOLVEDOR,
,129662956,105028,07/12/2022,03:33:31 p. m.,33860.9,h,ALCRODRIGUEZ,TIEMPO,43,16001862,CR3444 CAMION REVOLVEDOR,
,129662957,51326,07/12/2022,03:33:40 p. m.,215798,l,OCERVANTPS,CONSUMO_OPH,230,11001516,CR3103 CAMION REVOLVEDOR,
,129662958,105506,07/12/2022,03:33:40 p. m.,35694,h,OCERVANTPS,TIEMPO,25,11001516,CR3103 CAMION REVOLVEDOR,
,129662756,53376,07/12/2022,03:34:06 p. m.,195842,l,FRNCSCLIMA,CONSUMO_OPH,208,11002991,CR3052 CAMION REVOLVEDOR,
,129662757,106611,07/12/2022,03:34:06 p. m.,31799,h,FRNCSCLIMA,TIEMPO,15,11002991,CR3052 CAMION REVOLVEDOR,
,129662961,51409,07/12/2022,03:34:27 p. m.,222505,l,OCERVANTPS,CONSUMO_OPH,240,16000935,CR3556 CAMION REVOLVEDOR,
,129662962,105547,07/12/2022,03:34:27 p. m.,36126,h,OCERVANTPS,TIEMPO,30,16000935,CR3556 CAMION REVOLVEDOR,
,129662914,117213,07/12/2022,03:34:30 p. m.,95712,l,POCHOAF,CONSUMO_OPH,189,16008135,CR4653 CAMION REVOLVEDOR,
,129662915,117215,07/12/2022,03:34:30 p. m.,10416,h,POCHOAF,TIEMPO,18,16008135,CR4653 CAMION REVOLVEDOR,
,129662965,51476,07/12/2022,03:35:26 p. m.,233617,l,OCERVANTPS,CONSUMO_OPH,240,16001002,CR3843 CAMION REVOLVEDOR,
,129662966,105549,07/12/2022,03:35:26 p. m.,35868,h,OCERVANTPS,TIEMPO,29,16001002,CR3843 CAMION REVOLVEDOR,
,129662967,94564,07/12/2022,03:36:09 p. m.,220803,l,OCERVANTPS,CONSUMO_OPH,190,11008234,CR4190 CAMION REVOLVEDOR,
,129662968,105194,07/12/2022,03:36:09 p. m.,23154,h,OCERVANTPS,TIEMPO,20,11008234,CR4190 CAMION REVOLVEDOR,
,129662971,120691,07/12/2022,03:37:04 p. m.,11716,l,ALCRODRIGUEZ,CONSUMO_OPH,200,9000443,CF9333 CARGADOR FRONTAL,
,129662972,120692,07/12/2022,03:37:04 p. m.,5698.4,h,ALCRODRIGUEZ,TIEMPO,22.9,9000443,CF9333 CARGADOR FRONTAL,
,129662973,52906,07/12/2022,03:37:06 p. m.,251340,l,OCERVANTPS,CONSUMO_OPH,130,16001617,CR3411 CAMION REVOLVEDOR,
,129662974,107053,07/12/2022,03:37:06 p. m.,40941,h,OCERVANTPS,TIEMPO,17,16001617,CR3411 CAMION REVOLVEDOR,
,129797203,129170,07/12/2022,03:37:09 p. m.,11488,l,JAGALLEGOS,CONSUMO_OPH,132,16011433,CR5595 CAMION REVOLVEDOR,
,129797204,129172,07/12/2022,03:37:09 p. m.,1056,h,JAGALLEGOS,TIEMPO,18,16011433,CR5595 CAMION REVOLVEDOR,
,129662975,120382,07/12/2022,03:37:40 p. m.,59133,l,ALCRODRIGUEZ,CONSUMO_OPH,222,16008980,CR5122 CAMION REVOLVEDOR,
,129662976,120384,07/12/2022,03:37:40 p. m.,7197.4,h,ALCRODRIGUEZ,TIEMPO,44.2,16008980,CR5122 CAMION REVOLVEDOR,
,129662977,51466,07/12/2022,03:37:53 p. m.,222399,l,OCERVANTPS,CONSUMO_OPH,170,16000992,CR3806 CAMION REVOLVEDOR,
,129662978,105210,07/12/2022,03:37:53 p. m.,33966,h,OCERVANTPS,TIEMPO,21,16000992,CR3806 CAMION REVOLVEDOR,
,129662979,52433,07/12/2022,03:38:08 p. m.,198447,l,ALCRODRIGUEZ,CONSUMO_OPH,180,16001432,CR2841 CAMION REVOLVEDOR,
,129662980,106117,07/12/2022,03:38:08 p. m.,33703,h,ALCRODRIGUEZ,TIEMPO,30.8,16001432,CR2841 CAMION REVOLVEDOR,
,129662981,52986,07/12/2022,03:39:49 p. m.,226339,l,OCERVANTPS,CONSUMO_OPH,220,16001697,CR3917 CAMION REVOLVEDOR,
,129662982,107071,07/12/2022,03:39:49 p. m.,35323,h,OCERVANTPS,TIEMPO,30,16001697,CR3917 CAMION REVOLVEDOR,
,129662983,123400,07/12/2022,03:40:06 p. m.,34140,l,ALCRODRIGUEZ,CONSUMO_OPH,210,16009476,CR5352 CAMION REVOLVEDOR,
,129662984,123402,07/12/2022,03:40:06 p. m.,3574.9,h,ALCRODRIGUEZ,TIEMPO,36.9,16009476,CR5352 CAMION REVOLVEDOR,
,129698429,128029,07/12/2022,03:40:20 p. m.,22248,l,JSRODRIGUEZN,CONSUMO_OPH,218,16010586,CR5475 CAMION REVOLVEDOR,
,129698440,128181,07/12/2022,03:40:20 p. m.,2934.3,h,JSRODRIGUEZN,TIEMPO,22.5,16010586,CR5475 CAMION REVOLVEDOR,
,129662985,94028,07/12/2022,03:40:32 p. m.,183940,l,OCERVANTPS,CONSUMO_OPH,290,11008046,CR4134 CAMION REVOLVEDOR,
,129662986,105528,07/12/2022,03:40:32 p. m.,21419,h,OCERVANTPS,TIEMPO,45,11008046,CR4134 CAMION REVOLVEDOR,
,129662987,123433,07/12/2022,03:41:01 p. m.,42006,l,ALCRODRIGUEZ,CONSUMO_OPH,295,16009487,CR5363 CAMION REVOLVEDOR,
,129662988,123435,07/12/2022,03:41:01 p. m.,4282.3,h,ALCRODRIGUEZ,TIEMPO,54,16009487,CR5363 CAMION REVOLVEDOR,
,129662989,54086,07/12/2022,03:41:40 p. m.,228561,l,ALCRODRIGUEZ,CONSUMO_OPH,200,16002119,CR2834 CAMION REVOLVEDOR,
,129662990,106131,07/12/2022,03:41:40 p. m.,38303,h,ALCRODRIGUEZ,TIEMPO,28,16002119,CR2834 CAMION REVOLVEDOR,
,129662991,52903,07/12/2022,03:41:50 p. m.,216420,l,OCERVANTPS,CONSUMO_OPH,210,16001614,CR3388 CAMION REVOLVEDOR,
,129662992,107050,07/12/2022,03:41:50 p. m.,35636,h,OCERVANTPS,TIEMPO,25,16001614,CR3388 CAMION REVOLVEDOR,
,129662758,51322,07/12/2022,03:41:56 p. m.,137201,l,FRNCSCLIMA,CONSUMO_OPH,202,11001512,CR3021 CAMION REVOLVEDOR,
,129662759,106600,07/12/2022,03:41:56 p. m.,25365,h,FRNCSCLIMA,TIEMPO,23,11001512,CR3021 CAMION REVOLVEDOR,
,129662993,123520,07/12/2022,03:42:06 p. m.,44419,l,ALCRODRIGUEZ,CONSUMO_OPH,258,16009516,CR5392 CAMION REVOLVEDOR,
,129662994,123522,07/12/2022,03:42:06 p. m.,4999,h,ALCRODRIGUEZ,TIEMPO,46,16009516,CR5392 CAMION REVOLVEDOR,
,129662995,52566,07/12/2022,03:42:48 p. m.,38077,l,OCERVANTPS,CONSUMO_OPH,80,11002481,CF0423 CARGADOR FRONTAL,
,129662996,56482,07/12/2022,03:42:48 p. m.,15527,h,OCERVANTPS,TIEMPO,9,11002481,CF0423 CARGADOR FRONTAL,
,129663020,53442,07/12/2022,03:43:37 p. m.,240191,l,FRNCSCLIMA,CONSUMO_OPH,249,16001866,CR3487 CAMION REVOLVEDOR,
,129663021,105248,07/12/2022,03:43:37 p. m.,29746,h,FRNCSCLIMA,TIEMPO,25,16001866,CR3487 CAMION REVOLVEDOR,
,129662997,51335,07/12/2022,03:45:24 p. m.,213520,l,OCERVANTPS,CONSUMO_OPH,140,11001525,CR3126 CAMION REVOLVEDOR,
,129662998,106997,07/12/2022,03:45:24 p. m.,35516,h,OCERVANTPS,TIEMPO,17,11001525,CR3126 CAMION REVOLVEDOR,
,129662916,116224,07/12/2022,03:45:24 p. m.,110685,l,POCHOAF,CONSUMO_OPH,207,16007906,CR4465 CAMION REVOLVEDOR,
,129662917,116226,07/12/2022,03:45:24 p. m.,22311,h,POCHOAF,TIEMPO,21,16007906,CR4465 CAMION REVOLVEDOR,
,129663011,122245,07/12/2022,03:45:36 p. m.,41120,l,IACAMPOS,CONSUMO_OPH,120,16009249,CR5211 CAMION REVOLVEDOR,
,129663012,122247,07/12/2022,03:45:36 p. m.,5092,h,IACAMPOS,TIEMPO,15,16009249,CR5211 CAMION REVOLVEDOR,
,129727939,52443,07/12/2022,03:46:11 p. m.,282372,l,JCARRILLZV,CONSUMO_OPH,160,11002412,CR3132 CAMION REVOLVEDOR,
,129728080,107003,07/12/2022,03:46:11 p. m.,32344,h,JCARRILLZV,TIEMPO,23,11002412,CR3132 CAMION REVOLVEDOR,
,129663004,112443,07/12/2022,03:46:13 p. m.,91594,l,AEUGENIO,CONSUMO_OPH,260,16007458,CR4400 CAMION REVOLVEDOR,
,129663005,112445,07/12/2022,03:46:13 p. m.,12221,h,AEUGENIO,TIEMPO,35,16007458,CR4400 CAMION REVOLVEDOR,
,129662999,52906,07/12/2022,03:46:30 p. m.,251475,l,OCERVANTPS,CONSUMO_OPH,135,16001617,CR3411 CAMION REVOLVEDOR,
,129663030,107053,07/12/2022,03:46:30 p. m.,40962,h,OCERVANTPS,TIEMPO,21,16001617,CR3411 CAMION REVOLVEDOR,
,129663006,112299,07/12/2022,03:46:40 p. m.,102483,l,AEUGENIO,CONSUMO_OPH,181,16007410,CR4352 CAMION REVOLVEDOR,
,129663007,112301,07/12/2022,03:46:40 p. m.,13098,h,AEUGENIO,TIEMPO,23,16007410,CR4352 CAMION REVOLVEDOR,
,129663022,50746,07/12/2022,03:46:59 p. m.,110752,l,FRNCSCLIMA,CONSUMO_OPH,600,45629,GN0163 GENERADORA,
,129663023,54662,07/12/2022,03:46:59 p. m.,24874.3,h,FRNCSCLIMA,TIEMPO,70,45629,GN0163 GENERADORA,
,129663013,119073,07/12/2022,03:47:09 p. m.,64031,l,IACAMPOS,CONSUMO_OPH,190,16008640,CR4834 CAMION REVOLVEDOR,
,129663014,119075,07/12/2022,03:47:09 p. m.,8330,h,IACAMPOS,TIEMPO,19,16008640,CR4834 CAMION REVOLVEDOR,
,129728081,52926,07/12/2022,03:47:11 p. m.,244560,l,JCARRILLZV,CONSUMO_OPH,131,16001637,CR3587 CAMION REVOLVEDOR,
,129728082,107057,07/12/2022,03:47:11 p. m.,38114,h,JCARRILLZV,TIEMPO,18,16001637,CR3587 CAMION REVOLVEDOR,
,129663017,122206,07/12/2022,03:47:48 p. m.,36535,l,IACAMPOS,CONSUMO_OPH,172,16009236,CR5198 CAMION REVOLVEDOR,
,129663018,122208,07/12/2022,03:47:48 p. m.,5658,h,IACAMPOS,TIEMPO,31,16009236,CR5198 CAMION REVOLVEDOR,
,129663041,122971,07/12/2022,03:48:26 p. m.,21149,l,IACAMPOS,CONSUMO_OPH,139,9000513,CF9375 CARGADOR FRONTAL,
,129663042,122972,07/12/2022,03:48:26 p. m.,5846,h,IACAMPOS,TIEMPO,16,9000513,CF9375 CARGADOR FRONTAL,
,129663043,122755,07/12/2022,03:48:59 p. m.,35602,l,IACAMPOS,CONSUMO_OPH,205,16009330,CR5262 CAMION REVOLVEDOR,
,129663044,122757,07/12/2022,03:48:59 p. m.,5146,h,IACAMPOS,TIEMPO,40,16009330,CR5262 CAMION REVOLVEDOR,
,129663008,128088,07/12/2022,03:48:59 p. m.,17950,l,AEUGENIO,CONSUMO_OPH,185,16010565,CR5493 CAMION REVOLVEDOR,
,129663009,128090,07/12/2022,03:48:59 p. m.,2613,h,AEUGENIO,TIEMPO,31,16010565,CR5493 CAMION REVOLVEDOR,
,129663050,112152,07/12/2022,03:49:29 p. m.,120212,l,AEUGENIO,CONSUMO_OPH,205,16007361,CR4303 CAMION REVOLVEDOR,
,129663051,112154,07/12/2022,03:49:29 p. m.,14578,h,AEUGENIO,TIEMPO,15,16007361,CR4303 CAMION REVOLVEDOR,
,129663045,122170,07/12/2022,03:49:33 p. m.,40804,l,IACAMPOS,CONSUMO_OPH,161,16009227,CR5189 CAMION REVOLVEDOR,
,129663046,122172,07/12/2022,03:49:33 p. m.,5955,h,IACAMPOS,TIEMPO,23,16009227,CR5189 CAMION REVOLVEDOR,
,129663047,122191,07/12/2022,03:50:12 p. m.,41411,l,IACAMPOS,CONSUMO_OPH,148,16009232,CR5194 CAMION REVOLVEDOR,
,129663048,122193,07/12/2022,03:50:12 p. m.,6022,h,IACAMPOS,TIEMPO,22,16009232,CR5194 CAMION REVOLVEDOR,
,129663052,112230,07/12/2022,03:50:34 p. m.,102372,l,AEUGENIO,CONSUMO_OPH,162,16007387,CR4329 CAMION REVOLVEDOR,
,129663053,112232,07/12/2022,03:50:34 p. m.,12223,h,AEUGENIO,TIEMPO,22,16007387,CR4329 CAMION REVOLVEDOR,
,129663054,112545,07/12/2022,03:51:02 p. m.,92053,l,AEUGENIO,CONSUMO_OPH,221,16007492,CR4434 CAMION REVOLVEDOR,
,129663055,112547,07/12/2022,03:51:02 p. m.,12358,h,AEUGENIO,TIEMPO,45,16007492,CR4434 CAMION REVOLVEDOR,
,129663063,122245,07/12/2022,03:51:03 p. m.,41283,l,IACAMPOS,CONSUMO_OPH,163,16009249,CR5211 CAMION REVOLVEDOR,
,129663064,122247,07/12/2022,03:51:03 p. m.,5114,h,IACAMPOS,TIEMPO,22,16009249,CR5211 CAMION REVOLVEDOR,
,129663056,112359,07/12/2022,03:51:30 p. m.,84795,l,AEUGENIO,CONSUMO_OPH,111,16007430,CR4372 CAMION REVOLVEDOR,
,129663057,112361,07/12/2022,03:51:30 p. m.,14415.6,h,AEUGENIO,TIEMPO,20,16007430,CR4372 CAMION REVOLVEDOR,
,129663058,112371,07/12/2022,03:52:02 p. m.,95518,l,AEUGENIO,CONSUMO_OPH,210,16007434,CR4376 CAMION REVOLVEDOR,
,129663059,112373,07/12/2022,03:52:02 p. m.,13088,h,AEUGENIO,TIEMPO,45,16007434,CR4376 CAMION REVOLVEDOR,
,129663068,116920,07/12/2022,03:52:42 p. m.,76292,l,IACAMPOS,CONSUMO_OPH,169,16008080,CR4622 CAMION REVOLVEDOR,
,129663069,116922,07/12/2022,03:52:42 p. m.,9519,h,IACAMPOS,TIEMPO,25,16008080,CR4622 CAMION REVOLVEDOR,
,129663070,122215,07/12/2022,03:53:51 p. m.,37715,l,IACAMPOS,CONSUMO_OPH,159,16009239,CR5201 CAMION REVOLVEDOR,
,129663071,122217,07/12/2022,03:53:51 p. m.,5383,h,IACAMPOS,TIEMPO,25,16009239,CR5201 CAMION REVOLVEDOR,
,129663072,122131,07/12/2022,03:54:30 p. m.,41498,l,IACAMPOS,CONSUMO_OPH,148,16009214,CR5176 CAMION REVOLVEDOR,
,129663073,122133,07/12/2022,03:54:30 p. m.,6008,h,IACAMPOS,TIEMPO,23,16009214,CR5176 CAMION REVOLVEDOR,
,129663080,115085,07/12/2022,03:54:41 p. m.,26051,l,AEUGENIO,CONSUMO_OPH,90,9000339,CF9283 CARGADOR FRONTAL,
,129663081,115086,07/12/2022,03:54:41 p. m.,8817,h,AEUGENIO,TIEMPO,25,9000339,CF9283 CARGADOR FRONTAL,
,129663074,122761,07/12/2022,03:55:04 p. m.,43566,l,IACAMPOS,CONSUMO_OPH,164,16009332,CR5267 CAMION REVOLVEDOR,
,129663075,122763,07/12/2022,03:55:04 p. m.,5881,h,IACAMPOS,TIEMPO,20,16009332,CR5267 CAMION REVOLVEDOR,
,129663082,112329,07/12/2022,03:55:11 p. m.,78013,l,AEUGENIO,CONSUMO_OPH,183,16007420,CR4362 CAMION REVOLVEDOR,
,129663083,112331,07/12/2022,03:55:11 p. m.,10465,h,AEUGENIO,TIEMPO,31,16007420,CR4362 CAMION REVOLVEDOR,
,129663076,119095,07/12/2022,03:56:38 p. m.,64352,l,IACAMPOS,CONSUMO_OPH,175,16008647,CR4838 CAMION REVOLVEDOR,
,129663077,119097,07/12/2022,03:56:38 p. m.,8243,h,IACAMPOS,TIEMPO,20,16008647,CR4838 CAMION REVOLVEDOR,
,129663084,112365,07/12/2022,03:57:27 p. m.,121989,l,AEUGENIO,CONSUMO_OPH,206,16007432,CR4374 CAMION REVOLVEDOR,
,129663085,112367,07/12/2022,03:57:27 p. m.,15404,h,AEUGENIO,TIEMPO,35,16007432,CR4374 CAMION REVOLVEDOR,
,129663086,122230,07/12/2022,03:58:07 p. m.,45360,l,AEUGENIO,CONSUMO_OPH,176,16009244,CR5206 CAMION REVOLVEDOR,
,129663087,122232,07/12/2022,03:58:07 p. m.,6500,h,AEUGENIO,TIEMPO,30,16009244,CR5206 CAMION REVOLVEDOR,
,129663088,128046,07/12/2022,03:59:23 p. m.,20745,l,AEUGENIO,CONSUMO_OPH,100,16010551,CR5479 CAMION REVOLVEDOR,
,129663089,128048,07/12/2022,03:59:23 p. m.,2929,h,AEUGENIO,TIEMPO,27,16010551,CR5479 CAMION REVOLVEDOR,
,129663130,112278,07/12/2022,03:59:57 p. m.,89365,l,AEUGENIO,CONSUMO_OPH,247,16007403,CR4345 CAMION REVOLVEDOR,
,129663131,112280,07/12/2022,03:59:57 p. m.,12996,h,AEUGENIO,TIEMPO,37,16007403,CR4345 CAMION REVOLVEDOR,
,129662881,52206,07/12/2022,04:03:47 p. m.,208940,l,JSPACHECOM,CONSUMO_OPH,134,16001316,CR3842 CAMION REVOLVEDOR,
,129662882,106712,07/12/2022,04:03:47 p. m.,31583,h,JSPACHECOM,TIEMPO,19,16001316,CR3842 CAMION REVOLVEDOR,
,129663034,116803,07/12/2022,04:04:06 p. m.,72026,l,MALCUDIA,CONSUMO_OPH,180,16008041,CR4583 CAMION REVOLVEDOR,
,129663035,116805,07/12/2022,04:04:06 p. m.,9535,h,MALCUDIA,TIEMPO,24,16008041,CR4583 CAMION REVOLVEDOR,
,129662883,122815,07/12/2022,04:04:58 p. m.,28393,l,JSPACHECOM,CONSUMO_OPH,71,9000481,CF9356 CARGADOR FRONTAL,
,129662884,122816,07/12/2022,04:04:58 p. m.,6336,h,JSPACHECOM,TIEMPO,11,9000481,CF9356 CARGADOR FRONTAL,
,129663155,123325,07/12/2022,04:05:35 p. m.,57276,l,EFRENLUGO,CONSUMO_OPH,150,16009451,CR5327 CAMION REVOLVEDOR,
,129663156,123327,07/12/2022,04:05:35 p. m.,6585,h,EFRENLUGO,TIEMPO,18,16009451,CR5327 CAMION REVOLVEDOR,
,129663024,123403,07/12/2022,04:06:01 p. m.,25988,l,EFRENLUGO,CONSUMO_OPH,135,16009477,CR5353 CAMION REVOLVEDOR,
,129663025,123405,07/12/2022,04:06:01 p. m.,3502,h,EFRENLUGO,TIEMPO,13,16009477,CR5353 CAMION REVOLVEDOR,
,129663036,122098,07/12/2022,04:06:03 p. m.,42924,l,MALCUDIA,CONSUMO_OPH,218,16009203,CR5165 CAMION REVOLVEDOR,
,129663037,122100,07/12/2022,04:06:03 p. m.,5442,h,MALCUDIA,TIEMPO,29,16009203,CR5165 CAMION REVOLVEDOR,
,129663157,122522,07/12/2022,04:06:30 p. m.,44330,l,EFRENLUGO,CONSUMO_OPH,110,16009256,CR5230 CAMION REVOLVEDOR,
,129663158,122524,07/12/2022,04:06:30 p. m.,5538,h,EFRENLUGO,TIEMPO,15,16009256,CR5230 CAMION REVOLVEDOR,
,129663038,119013,07/12/2022,04:07:40 p. m.,62751,l,MALCUDIA,CONSUMO_OPH,195,16008620,CR4825 CAMION REVOLVEDOR,
,129663039,119015,07/12/2022,04:07:40 p. m.,7709,h,MALCUDIA,TIEMPO,24,16008620,CR4825 CAMION REVOLVEDOR,
,129663160,110278,07/12/2022,04:08:31 p. m.,9472,l,MALCUDIA,CONSUMO_OPH,132,9000176,CF9222,
,129663161,110279,07/12/2022,04:08:31 p. m.,9482.9,h,MALCUDIA,TIEMPO,20,9000176,CF9222,
,129663162,116725,07/12/2022,04:09:08 p. m.,59314,l,MALCUDIA,CONSUMO_OPH,240,16008015,CR4557 CAMION REVOLVEDOR,
,129663163,116727,07/12/2022,04:09:08 p. m.,7256,h,MALCUDIA,TIEMPO,29,16008015,CR4557 CAMION REVOLVEDOR,
,129663164,122194,07/12/2022,04:09:58 p. m.,30891,l,MALCUDIA,CONSUMO_OPH,216,16009233,CR5195 CAMION REVOLVEDOR,
,129663165,122196,07/12/2022,04:09:58 p. m.,4620,h,MALCUDIA,TIEMPO,31,16009233,CR5195 CAMION REVOLVEDOR,
,129663159,52910,07/12/2022,04:10:02 p. m.,227065,l,EFRENLUGO,CONSUMO_OPH,150,16001621,CR3438 CAMION REVOLVEDOR,
,129663170,106438,07/12/2022,04:10:02 p. m.,33072,h,EFRENLUGO,TIEMPO,21,16001621,CR3438 CAMION REVOLVEDOR,
,129663132,128838,07/12/2022,04:10:34 p. m.,10909,l,EFRENLUGO,CONSUMO_OPH,115,9000594,CF9402 CARGADOR FRONTAL,
,129663133,128839,07/12/2022,04:10:34 p. m.,1100,h,EFRENLUGO,TIEMPO,10,9000594,CF9402 CARGADOR FRONTAL,
,129663166,122212,07/12/2022,04:10:43 p. m.,29466,l,MALCUDIA,CONSUMO_OPH,193,16009238,CR5200 CAMION REVOLVEDOR,
,129663167,122214,07/12/2022,04:10:43 p. m.,4588,h,MALCUDIA,TIEMPO,31,16009238,CR5200 CAMION REVOLVEDOR,
,129663171,111470,07/12/2022,04:11:37 p. m.,90512,l,EFRENLUGO,CONSUMO_OPH,234,16007116,CR4259 CAMION REVOLVEDOR,
,129663172,111472,07/12/2022,04:11:37 p. m.,12762,h,EFRENLUGO,TIEMPO,19,16007116,CR4259 CAMION REVOLVEDOR,
,129663168,116701,07/12/2022,04:11:44 p. m.,81437,l,MALCUDIA,CONSUMO_OPH,115,16008007,CR4549 CAMION REVOLVEDOR,
,129663169,116703,07/12/2022,04:11:44 p. m.,10445,h,MALCUDIA,TIEMPO,20,16008007,CR4549 CAMION REVOLVEDOR,
,129663134,54199,07/12/2022,04:12:36 p. m.,209667,l,EFRENLUGO,CONSUMO_OPH,145,16002178,CR3449 CAMION REVOLVEDOR,
,129663135,105324,07/12/2022,04:12:36 p. m.,32231,h,EFRENLUGO,TIEMPO,16,16002178,CR3449 CAMION REVOLVEDOR,
,129663180,122541,07/12/2022,04:13:00 p. m.,47550,l,EFRENLUGO,CONSUMO_OPH,148,16009261,CR5255 CAMION REVOLVEDOR,
,129663181,122543,07/12/2022,04:13:00 p. m.,5941,h,EFRENLUGO,TIEMPO,19,16009261,CR5255 CAMION REVOLVEDOR,
,129663182,118873,07/12/2022,04:13:25 p. m.,68630,l,EFRENLUGO,CONSUMO_OPH,198,16008574,CR4753 CAMION REVOLVEDOR,
,129663183,118875,07/12/2022,04:13:25 p. m.,8065,h,EFRENLUGO,TIEMPO,19,16008574,CR4753 CAMION REVOLVEDOR,
,129663184,118897,07/12/2022,04:14:34 p. m.,88516,l,EFRENLUGO,CONSUMO_OPH,230,16008585,CR4760 CAMION REVOLVEDOR,
,129663185,118899,07/12/2022,04:14:34 p. m.,10019,h,EFRENLUGO,TIEMPO,26,16008585,CR4760 CAMION REVOLVEDOR,
,129663186,123394,07/12/2022,04:14:58 p. m.,32027,l,EFRENLUGO,CONSUMO_OPH,199,16009474,CR5350 CAMION REVOLVEDOR,
,129663187,123396,07/12/2022,04:14:58 p. m.,3870,h,EFRENLUGO,TIEMPO,23,16009474,CR5350 CAMION REVOLVEDOR,
,129663188,115351,07/12/2022,04:15:24 p. m.,13681,l,EFRENLUGO,CONSUMO_OPH,110,9000372,CF9301 CARGADOR FRONTAL,
,129663189,115352,07/12/2022,04:15:24 p. m.,13296,h,EFRENLUGO,TIEMPO,14,9000372,CF9301 CARGADOR FRONTAL,
,129663136,122895,07/12/2022,04:15:35 p. m.,24635,l,AEUGENIO,CONSUMO_OPH,125,9000494,CF9351 CARGADOR FRONTAL,
,129663137,122896,07/12/2022,04:15:35 p. m.,3521,h,AEUGENIO,TIEMPO,16,9000494,CF9351 CARGADOR FRONTAL,
,129663190,54178,07/12/2022,04:15:52 p. m.,213802,l,EFRENLUGO,CONSUMO_OPH,140,16002157,CR3403 CAMION REVOLVEDOR,
,129663191,105561,07/12/2022,04:15:52 p. m.,32539,h,EFRENLUGO,TIEMPO,8,16002157,CR3403 CAMION REVOLVEDOR,
,129663138,115337,07/12/2022,04:16:03 p. m.,29059,l,AEUGENIO,CONSUMO_OPH,113,9000365,CF9306 CARGADOR FRONTAL,
,129663139,115338,07/12/2022,04:16:03 p. m.,12282,h,AEUGENIO,TIEMPO,8,9000365,CF9306 CARGADOR FRONTAL,
,129663200,112197,07/12/2022,04:16:56 p. m.,85660,l,AEUGENIO,CONSUMO_OPH,191,16007376,CR4318 CAMION REVOLVEDOR,
,129663201,112199,07/12/2022,04:16:56 p. m.,10573,h,AEUGENIO,TIEMPO,26,16007376,CR4318 CAMION REVOLVEDOR,
,129663173,53493,07/12/2022,04:17:26 p. m.,252681,l,JHIPOLITOT,CONSUMO_OPH,160,16001917,CR3821 CAMION REVOLVEDOR,
,129663174,104801,07/12/2022,04:17:26 p. m.,35661,h,JHIPOLITOT,TIEMPO,24,16001917,CR3821 CAMION REVOLVEDOR,
,129663177,120699,07/12/2022,04:19:16 p. m.,22070,l,JHIPOLITOT,CONSUMO_OPH,102,9000447,CF9337 CARGADOR FRONTAL,
,129663178,120700,07/12/2022,04:19:16 p. m.,7860,h,JHIPOLITOT,TIEMPO,11,9000447,CF9337 CARGADOR FRONTAL,
,129663217,54188,07/12/2022,04:23:04 p. m.,189079,l,JHIPOLITOT,CONSUMO_OPH,301,16002167,CR3423 CAMION REVOLVEDOR,
,129663218,106140,07/12/2022,04:23:04 p. m.,30599,h,JHIPOLITOT,TIEMPO,43,16002167,CR3423 CAMION REVOLVEDOR,
,129663229,54112,07/12/2022,04:24:13 p. m.,200784,l,JHIPOLITOT,CONSUMO_OPH,300,11003562,CR3035 CAMION REVOLVEDOR,
,129663230,105308,07/12/2022,04:24:13 p. m.,34485,h,JHIPOLITOT,TIEMPO,46,11003562,CR3035 CAMION REVOLVEDOR,
,129663233,53543,07/12/2022,04:25:44 p. m.,210505,l,JHIPOLITOT,CONSUMO_OPH,265,16001967,CR3975 CAMION REVOLVEDOR,
,129663234,105043,07/12/2022,04:25:44 p. m.,34713,h,JHIPOLITOT,TIEMPO,40,16001967,CR3975 CAMION REVOLVEDOR,
,129663235,53406,07/12/2022,04:26:18 p. m.,172038,l,JHIPOLITOT,CONSUMO_OPH,207,11003017,CR3243 CAMION REVOLVEDOR,
,129663236,104783,07/12/2022,04:26:18 p. m.,31184.1,h,JHIPOLITOT,TIEMPO,32,11003017,CR3243 CAMION REVOLVEDOR,
,129663241,54160,07/12/2022,04:26:49 p. m.,186555,l,JHIPOLITOT,CONSUMO_OPH,180,16002139,CR3215 CAMION REVOLVEDOR,
